0;"09-2014/0001";12;04.09.2014;"22";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"von Bank an Kasse";1000;5000,00;0,00;0,00;0,00;1360;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;12;;;"";"";"";"";;;;0
0;"09-2014/0001";12;04.09.2014;"22";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"von Bank an Kasse";1360;0,00;5000,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;12;;;"";"";"";"";;;;0
0;"09-2014/0001";13;05.09.2014;"23";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung (0%)";1000;0,00;150,00;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;13;;;"";"";"";"";;;;0
0;"09-2014/0001";13;05.09.2014;"23";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung (0%)";4105;150,00;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;13;;;"";"";"";"";;;;0
0;"09-2014/0001";14;05.09.2014;"23";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Telefonkosten Hr. Speck";1000;0,00;50,00;0,00;0,00;4117;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;14;;;"";"";"";"";;;;0
0;"09-2014/0001";14;05.09.2014;"23";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Telefonkosten Hr. Speck";4117;50,00;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;14;;;"";"";"";"";;;;0
0;"09-2014/0001";15;05.09.2014;"24";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung MI-ET 6100";1000;0,00;36,05;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;15;;;"";"";"";"";;;;0
0;"09-2014/0001";15;05.09.2014;"24";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung MI-ET 6100";4105;36,05;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;15;;;"";"";"";"";;;;0
0;"09-2014/0001";16;05.09.2014;"25";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Portokosten";1000;0,00;111,25;0,00;0,00;4188;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;16;;;"";"";"";"";;;;0
0;"09-2014/0001";16;05.09.2014;"25";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Portokosten";4188;111,25;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;16;;;"";"";"";"";;;;0
